qs1,qs2,qs3,qs4,qs5,merge1,partition_sort
0.0002491474151611328,0.00021219253540039062,0.00015401840209960938,0.00014090538024902344,0.00019884109497070312,0.00012087821960449219,0.00014257431030273438
0.00020122528076171875,0.00019073486328125,0.00017714500427246094,0.00014138221740722656,0.00012564659118652344,0.00011658668518066406,0.0001285076141357422
0.0001938343048095703,0.00017690658569335938,0.0001678466796875,0.00014901161193847656,0.0001895427703857422,0.00011563301086425781,0.0001251697540283203
0.0001735687255859375,0.0001590251922607422,0.0001742839813232422,0.00011587142944335938,0.00012350082397460938,0.0001220703125,0.0001239776611328125
0.00015878677368164062,0.00016832351684570312,0.00018095970153808594,0.00011754035949707031,0.00011706352233886719,0.00011944770812988281,0.0001308917999267578
0.00014734268188476562,0.00016188621520996094,0.00017333030700683594,0.00010943412780761719,0.00011992454528808594,0.00011563301086425781,0.0001227855682373047
0.00018453598022460938,0.0001628398895263672,0.00017499923706054688,0.00010538101196289062,0.00011301040649414062,0.00011658668518066406,0.00012373924255371094
0.00017523765563964844,0.00015211105346679688,0.0001773834228515625,0.00013446807861328125,0.0001239776611328125,0.00011301040649414062,0.0001227855682373047
0.000171661376953125,0.0001881122589111328,0.00025534629821777344,0.00015020370483398438,0.00010943412780761719,0.0001304149627685547,0.00013065338134765625
0.00023627281188964844,0.00018024444580078125,0.00014519691467285156,0.0001652240753173828,0.0001392364501953125,0.00011968612670898438,0.0001456737518310547
0.0002071857452392578,0.00017499923706054688,0.00015354156494140625,0.00015234947204589844,0.00014209747314453125,0.0001227855682373047,0.00013017654418945312
0.00018405914306640625,0.00019693374633789062,0.0001552104949951172,0.00011467933654785156,0.0001227855682373047,0.00012373924255371094,0.00012421607971191406
0.00021028518676757812,0.0002357959747314453,0.00019478797912597656,0.00013375282287597656,0.00013899803161621094,0.00011777877807617188,0.0001220703125
0.00019311904907226562,0.00014853477478027344,0.0001709461212158203,0.00010919570922851562,0.00013637542724609375,0.00011968612670898438,0.0001227855682373047
0.00018334388732910156,0.00018835067749023438,0.00016999244689941406,0.00012564659118652344,0.00014472007751464844,0.00012111663818359375,0.00012183189392089844
0.0001595020294189453,0.0001556873321533203,0.0001671314239501953,0.0001220703125,0.0001227855682373047,0.00011444091796875,0.0001232624053955078
0.00018358230590820312,0.0001742839813232422,0.0002117156982421875,0.00012755393981933594,0.00011014938354492188,0.00011944770812988281,0.00012183189392089844
0.00016546249389648438,0.00021076202392578125,0.00020432472229003906,0.00012087821960449219,0.00012040138244628906,0.00012350082397460938,0.00019025802612304688
0.00019168853759765625,0.0001697540283203125,0.00017118453979492188,0.0001373291015625,0.00012230873107910156,0.00013208389282226562,0.0001347064971923828
0.00019049644470214844,0.00020384788513183594,0.00017380714416503906,0.00011849403381347656,0.00012946128845214844,0.00012040138244628906,0.0001266002655029297
0.00020122528076171875,0.0001857280731201172,0.00020551681518554688,0.00014257431030273438,0.0001366138458251953,0.00011730194091796875,0.00012373924255371094
0.00014781951904296875,0.000179290771484375,0.00020265579223632812,0.00011086463928222656,0.00016641616821289062,0.00011706352233886719,0.00012302398681640625
0.0001838207244873047,0.00020241737365722656,0.00019049644470214844,0.00013518333435058594,0.0001423358917236328,0.00011682510375976562,0.00012373924255371094
0.00018024444580078125,0.0001957416534423828,0.0001621246337890625,0.00011110305786132812,0.00012826919555664062,0.00012350082397460938,0.00012230873107910156
0.00015854835510253906,0.0001914501190185547,0.00020575523376464844,0.0001220703125,0.00012183189392089844,0.00011801719665527344,0.0001220703125
0.0001544952392578125,0.00019788742065429688,0.00018644332885742188,0.00014662742614746094,0.00012731552124023438,0.00011563301086425781,0.0001232624053955078
0.0001666545867919922,0.00017189979553222656,0.00017380714416503906,0.00015306472778320312,0.00013518333435058594,0.00011992454528808594,0.00013566017150878906
0.00019121170043945312,0.00022220611572265625,0.00022935867309570312,0.00013709068298339844,0.0001201629638671875,0.00012350082397460938,0.0001480579376220703
0.00018405914306640625,0.00018930435180664062,0.00024080276489257812,0.00011134147644042969,0.0001361370086669922,0.00012540817260742188,0.00012731552124023438
0.00019359588623046875,0.0001976490020751953,0.00021982192993164062,0.0001373291015625,0.00010776519775390625,0.00011849403381347656,0.00012183189392089844
0.0001671314239501953,0.00016641616821289062,0.00015115737915039062,0.0001323223114013672,0.00013399124145507812,0.00011587142944335938,0.0001227855682373047
0.0001595020294189453,0.0001876354217529297,0.00016951560974121094,0.00011205673217773438,0.00013875961303710938,0.00011444091796875,0.0001232624053955078
0.00017070770263671875,0.0001518726348876953,0.00015807151794433594,0.00010728836059570312,0.00011992454528808594,0.00012302398681640625,0.00012302398681640625
0.00016427040100097656,0.0001983642578125,0.0001571178436279297,0.00013518333435058594,0.00012445449829101562,0.00011229515075683594,0.00012254714965820312
0.0001595020294189453,0.0001823902130126953,0.00017523765563964844,0.0001327991485595703,0.0001423358917236328,0.00011730194091796875,0.00012373924255371094
0.00018286705017089844,0.00021910667419433594,0.00019073486328125,0.00012612342834472656,0.00014281272888183594,0.00011873245239257812,0.00013685226440429688
0.00017142295837402344,0.00020503997802734375,0.00023221969604492188,0.00010848045349121094,0.00015807151794433594,0.00012183189392089844,0.00013375282287597656
0.0002028942108154297,0.00016164779663085938,0.00016355514526367188,0.00012159347534179688,0.00013065338134765625,0.00012063980102539062,0.00012874603271484375
0.00016832351684570312,0.00016641616821289062,0.00015163421630859375,0.00010466575622558594,0.00015234947204589844,0.0001163482666015625,0.00012350082397460938
0.0001723766326904297,0.0001919269561767578,0.00017762184143066406,0.00012254714965820312,0.00011038780212402344,0.00011420249938964844,0.00012350082397460938
0.00015735626220703125,0.0001437664031982422,0.00016021728515625,0.0001392364501953125,0.00014829635620117188,0.00011992454528808594,0.0001220703125
0.0001773834228515625,0.00016880035400390625,0.00015854835510253906,0.00011920928955078125,0.00014066696166992188,0.00011515617370605469,0.00012254714965820312
0.00021338462829589844,0.00014638900756835938,0.000171661376953125,0.00011992454528808594,0.0001201629638671875,0.00012111663818359375,0.0001227855682373047
0.00020051002502441406,0.00020265579223632812,0.00017976760864257812,0.00011801719665527344,0.00014495849609375,0.00015211105346679688,0.0001232624053955078
0.0001888275146484375,0.00016117095947265625,0.0001697540283203125,0.00013971328735351562,0.00015044212341308594,0.00011706352233886719,0.00013494491577148438
0.00017786026000976562,0.00018930435180664062,0.0002167224884033203,0.00014638900756835938,0.00014328956604003906,0.00012683868408203125,0.0001392364501953125
0.00016570091247558594,0.000202178955078125,0.00015354156494140625,0.00012803077697753906,0.00012993812561035156,0.00011444091796875,0.0001251697540283203
0.0002040863037109375,0.00016546249389648438,0.00017881393432617188,0.00017642974853515625,0.00014519691467285156,0.0001227855682373047,0.0001227855682373047
0.00018930435180664062,0.00017499923706054688,0.00017499923706054688,0.00013828277587890625,0.00014400482177734375,0.00011658668518066406,0.00012183189392089844
0.0001976490020751953,0.00019097328186035156,0.00021696090698242188,0.00011920928955078125,0.00013303756713867188,0.00010943412780761719,0.0001232624053955078
0.0001666545867919922,0.0001800060272216797,0.00015497207641601562,0.00014495849609375,0.00014090538024902344,0.00011873245239257812,0.00012302398681640625
0.0001728534698486328,0.00018525123596191406,0.00016450881958007812,0.00014019012451171875,0.00011444091796875,0.0001239776611328125,0.0001227855682373047
0.00018835067749023438,0.00017452239990234375,0.0001704692840576172,0.0001304149627685547,0.00017547607421875,0.00012087821960449219,0.00014162063598632812
0.0001957416534423828,0.00023055076599121094,0.000213623046875,0.0001220703125,0.00013375282287597656,0.00011801719665527344,0.0001327991485595703
0.00022935867309570312,0.00023055076599121094,0.000217437744140625,0.00012159347534179688,0.00016832351684570312,0.00011491775512695312,0.0001308917999267578
0.00019049644470214844,0.00020766258239746094,0.00017523765563964844,0.00011444091796875,0.0001385211944580078,0.0001201629638671875,0.00012373924255371094
0.0001983642578125,0.00015592575073242188,0.0001704692840576172,0.00012445449829101562,0.0001316070556640625,0.00012254714965820312,0.0001232624053955078
0.000186920166015625,0.00016880035400390625,0.0002002716064453125,0.00010991096496582031,0.00013065338134765625,0.000118255615234375,0.00012230873107910156
0.0001780986785888672,0.00020885467529296875,0.0001862049102783203,0.00013494491577148438,0.00013136863708496094,0.00011515617370605469,0.00012350082397460938
0.00019168853759765625,0.0001780986785888672,0.00019669532775878906,0.0001392364501953125,0.00013637542724609375,0.00012183189392089844,0.00012254714965820312
0.00016760826110839844,0.00016188621520996094,0.00018739700317382812,0.0001239776611328125,0.00015783309936523438,0.00011897087097167969,0.0001246929168701172
